"GEOID.msa","name_msa","year","revenue_miles","revenue_hours","fares","upt_total","upt_bus","upt_rail","total_expenses","average_speed","avg_fare","farebox_recovery","upt_bus_chg","upt_rail_chg","upt_total_chg"
"35620","New York-Newark-Jersey City, NY-NJ-PA",2009,944855084,60416555,5444372400,4019425861,1511319252,2467915752,11363771926,15.6390096058936,1.35451494523785,0.479099055793563,NA,NA,NA
"35620","New York-Newark-Jersey City, NY-NJ-PA",2010,921286453,58454734,5687628262,4080507002,1491441171,2551280225,11517847864,15.760681641285,1.39385332734689,0.493809983354369,0,0,0
"35620","New York-Newark-Jersey City, NY-NJ-PA",2011,907696294,57330038,6250597012,4098433127,1448512285,2611835861,11815651641,15.8328221237181,1.52511870227229,0.529009926994682,-0.0287834926611396,0.0237353919050582,0.00439311217728919
"35620","New York-Newark-Jersey City, NY-NJ-PA",2012,895635361,56166655,6369809613,4180464815,1462484524,2678048294,12348818091,15.9460334784046,1.52370846183046,0.515823422619077,-0.0194152123215056,0.0496880224123557,0.0244964199181639
"35620","New York-Newark-Jersey City, NY-NJ-PA",2013,908214499,57605190,6846334785,4260421317,1432882389,2788435680,13989925505,15.7661922302487,1.60696191188455,0.489376071556144,-0.0392632194541986,0.0929554710125972,0.0440911668358411
"35620","New York-Newark-Jersey City, NY-NJ-PA",2014,925065863,58443299,7135817624,4357001056,1428443363,2889906857,14819722997,15.8284333504171,1.63778193585088,0.481508164858717,-0.042239552739288,0.132728121623723,0.0677597303140224
"35620","New York-Newark-Jersey City, NY-NJ-PA",2015,935379443,59359184,7403071240,4264325954,1412447629,2811483127,15025479155,15.7579565615322,1.73604722524924,0.492701175358956,-0.0529645711382873,0.101989150172635,0.0450480667990286
"35620","New York-Newark-Jersey City, NY-NJ-PA",2016,931083009,59774271,7546537883,4290756064,1422410651,2826615946,15872551838,15.5766518507603,1.75878977281334,0.475445785909047,-0.046284440407204,0.107920611112015,0.0515252300503221
"36420","Oklahoma City, OK",2006,4151600,265088,2562429,3872277,3782363,NA,19222763,15.661214389184,0.661737009000131,0.133301804740557,NA,NA,NA
"36420","Oklahoma City, OK",2007,4154245,263026,2776754,3980719,3886141,NA,20808906,15.7940469763445,0.697550869579089,0.133440652766657,NA,NA,NA
"36420","Oklahoma City, OK",2008,3812332,243926,2080904,3756659,3660119,NA,21626457,15.6290514336315,0.553924111823831,0.0962202916548004,NA,NA,NA
"36420","Oklahoma City, OK",2009,3899900,253628,2235046,4063647,3968125,NA,23905378,15.3764568580756,0.550009880287338,0.0934955305873013,NA,NA,NA
"36420","Oklahoma City, OK",2010,3689555,242816,2212599,4112002,4020785,NA,23113925,15.194859482077,0.538083152683292,0.0957258016541976,0,NA,0
"36420","Oklahoma City, OK",2011,3526575,232094,2834662,3798029,3705782,0,25698631,15.1945978784458,0.74635080458838,0.11030400802284,-0.0783436567734908,NA,-0.0763552644186457
"36420","Oklahoma City, OK",2012,3911143,257994,2862006,4231933,4066775,59539,27052504,15.1598215462375,0.67628811703777,0.105794495030848,0.0114380649549777,NA,0.0291660850359509
"36420","Oklahoma City, OK",2013,3995009,264244,2808812,4220686,4050865,63825,28517097,15.1186365631765,0.665487079588484,0.0984957199535423,0.00748112619799368,NA,0.0264309209966338
"36420","Oklahoma City, OK",2014,4056679,270162,2855414,4239382,4061661,67098,30004172,15.0157276004768,0.673544870455175,0.0951672320769258,0.0101661740182576,NA,0.0309776113922124
"36420","Oklahoma City, OK",2015,4247496,287856,4429553,4501235,4319103,73542,30133460,14.755627813907,0.984075037184239,0.146997822354287,0.0741939695855411,NA,0.0946577846995211
"36420","Oklahoma City, OK",2016,4495176,302744,5228551,4819533,4641001,62706,31010024,14.8481092936607,1.08486672878887,0.168608415136989,0.154252465625494,NA,0.172064848217486
"36740","Orlando-Kissimmee-Sanford, FL",2006,20798560,1382676,19198852,25326317,24624906,NA,86787980,15.0422514023531,0.758059373575716,0.22121556464386,NA,NA,NA
"36740","Orlando-Kissimmee-Sanford, FL",2007,24053980,1568907,19577128,26340379,25355340,NA,100511840,15.3316799529864,0.743236382437777,0.194774346982405,NA,NA,NA
"36740","Orlando-Kissimmee-Sanford, FL",2008,25314947,1688261,22240585,27562231,26532320,NA,114519179,14.9946880251336,0.806922523797148,0.194208386701759,NA,NA,NA
"36740","Orlando-Kissimmee-Sanford, FL",2009,25145119,1647567,22024973,24991734,23904767,NA,111159234,15.2619705298783,0.881290309828042,0.198138941835457,NA,NA,NA
"36740","Orlando-Kissimmee-Sanford, FL",2010,25421805,1659790,22983535,26170273,25013498,NA,111316113,15.3162779628748,0.878230616852946,0.206470872729809,0,NA,0
"36740","Orlando-Kissimmee-Sanford, FL",2011,26681196,1709562,26726084,28472674,27253879,NA,115483264,15.6070361882166,0.938657324563194,0.231428200713135,0.0895668810495837,NA,0.0879777218984303
"36740","Orlando-Kissimmee-Sanford, FL",2012,27727424,1765683,29320194,29714151,28481709,NA,116911321,15.703511898795,0.986741771622551,0.250790032558096,0.13865357816008,NA,0.135416164745396
"36740","Orlando-Kissimmee-Sanford, FL",2013,27200338,1802101,30212858,30319214,29148862,NA,124714785,15.0936812087669,0.996492125422513,0.242255623501255,0.165325297565339,NA,0.158536405027185
"36740","Orlando-Kissimmee-Sanford, FL",2014,28443371,1842103,30141068,30772192,29519161,2968,150768192,15.440706084296,0.979490443839685,0.199916624323518,0.180129264607453,NA,0.175845280635781
"36740","Orlando-Kissimmee-Sanford, FL",2015,27679531,1740877,30886069,30774089,29764153,11883,152337966,15.899762590924,1.00363877546464,0.202747022367359,0.189923656419426,NA,0.175917767460813
"36740","Orlando-Kissimmee-Sanford, FL",2016,28902973,1797943,30365845,28708180,27646825,10273,152842437,16.0755780355662,1.05774190492048,0.198674174502988,0.105276239252903,NA,0.0969767109422206
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,87558672,6718687,352734775,332427491,211256681,119438757,905389890,13.0321105894649,1.06108785990867,0.389594338191693,NA,NA,NA
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,89158331,6789227,367637969,331246256,203988115,125503534,955672587,13.1323243426682,1.10986301683663,0.384690294564241,NA,NA,NA
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,90129931,6859283,418132103,351280046,217606020,131900181,1018095794,13.1398472697511,1.19030986177905,0.410700157553151,NA,NA,NA
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2009,93431883,7100881,430828975,358336712,221818286,134720215,1077191764,13.1577874632739,1.20230208229404,0.399955689783755,NA,NA,NA
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,93658429,7068111,422154410,357126591,220430954,134783985,1122347479,13.2508429762917,1.18208618635177,0.376135214716333,0,0,0
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2011,95010044,7201745,467950835,369897212,227733355,139985811,1170170228,13.192642061056,1.2650834335026,0.399899795604781,0.0331278382980641,0.0385937988107415,0.0357593674675432
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2012,96278516,7288984,477777697,374907168,233518197,139463936,1219531650,13.2087703855572,1.27438933629565,0.391771461609873,0.0593711670820968,0.0347218625417552,0.0497878831990979
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,97058004,7205615,474052803,369820306,228899340,139008684,1217241726,13.4697737805864,1.28184633268894,0.389448367464196,0.0384174084734034,0.0313442209028024,0.0355440208595389
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,97807395,7526405,501627334,357996510,222190602,133754488,1265165740,12.9952341124348,1.40120733020554,0.396491398826528,0.00798276271126604,-0.00763812555326955,0.00243588414283046
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,98263139,7544793,507314031,355279324,216200372,136989630,1282107436,13.0239675230321,1.42793007284601,0.395687613030894,-0.0191923226898524,0.0163642958026504,-0.00517258318633574
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,99048686,7736748,501901844,366132323,225783766,138303971,1300376357,12.8023668342306,1.37082090946666,0.385966602128864,0.0242833953347587,0.0261157584856984,0.0252171981223319
"38060","Phoenix-Mesa-Scottsdale, AZ",2006,40443998,2709833,44063663,64330702,62270122,NA,197958419,14.9249042284156,0.684955419886449,0.222590497653954,NA,NA,NA
"38060","Phoenix-Mesa-Scottsdale, AZ",2007,41668540,2823795,46029477,65827207,63644303,NA,230290028,14.7562199097314,0.699246999800554,0.199876118821784,NA,NA,NA
"38060","Phoenix-Mesa-Scottsdale, AZ",2008,46981324,3295985,44858430,72589293,70177682,NA,276026023,14.2541073457555,0.617975849413494,0.162515220530493,NA,NA,NA
"38060","Phoenix-Mesa-Scottsdale, AZ",2009,49398625,3497038,52860259,78135390,70304518,5580857,311931705,14.1258473599658,0.676521343273515,0.16946100108676,NA,NA,NA
"38060","Phoenix-Mesa-Scottsdale, AZ",2010,47121759,3420986,60132650,68404719,54315802,12112733,321417891,13.7743209121581,0.879071661708018,0.187085572034943,0,0,0
"38060","Phoenix-Mesa-Scottsdale, AZ",2011,43638302,3037817,62295734,68593737,53845279,12793529,296060418,14.3650200127262,0.908183993532821,0.210415611856631,-0.0086627276533632,0.0562049869339975,0.00276323041397188
"38060","Phoenix-Mesa-Scottsdale, AZ",2012,43973964,3048914,64300810,72194687,56531733,13553490,300987160,14.4228285874905,0.890658477402915,0.213633066606562,0.0407971698549163,0.118945658258958,0.0554050664253149
"38060","Phoenix-Mesa-Scottsdale, AZ",2013,43770070,3022028,68591609,76771924,60379519,14286093,300999313,14.4836745390843,0.893446528707552,0.227879619778401,0.111638174835382,0.179427714620639,0.122319119533259
"38060","Phoenix-Mesa-Scottsdale, AZ",2014,44447485,3052010,69485816,75590216,59341582,14331488,293240762,14.5633484162896,0.919243516912295,0.236958243888345,0.0925288740098139,0.183175423746235,0.105043878624807
"38060","Phoenix-Mesa-Scottsdale, AZ",2015,45522311,3022355,68659425,72825661,56481275,14276884,298343283,15.0618676495647,0.942791648674497,0.230135648805608,0.039868195262955,0.178667440287836,0.0646291961231505
"38060","Phoenix-Mesa-Scottsdale, AZ",2016,46698565,3048462,63375155,68635612,50948536,15574737,306864495,15.3187295757664,0.923356740812627,0.20652488649754,-0.0619942240749755,0.285815265638234,0.00337539578227052
"38300","Pittsburgh, PA",2006,45881547,3276015,83984123,72262536,61414542,8543128,349461968,14.0052921003109,1.16220835371734,0.240324071545319,NA,NA,NA
"38300","Pittsburgh, PA",2007,45952884,3270526,87470178,72303686,61851899,8214501,354382277,14.0506095961322,1.20976097954398,0.246824357979956,NA,NA,NA
"38300","Pittsburgh, PA",2008,41489537,2881329,83467094,69757918,59396198,8257921,358435041,14.3994444924547,1.19652501670133,0.23286532970419,NA,NA,NA
"38300","Pittsburgh, PA",2009,41991598,2901763,92313211,70935087,60300295,8492244,367100121,14.4710639704207,1.30137587622892,0.251466032614029,NA,NA,NA
"38300","Pittsburgh, PA",2010,42215863,2884667,93767651,68448869,58241863,8126285,387692397,14.6345706454159,1.36989335791655,0.241860948849095,0,0,0
"38300","Pittsburgh, PA",2011,40747270,2803888,99668545,66226764,56022062,8036258,394138823,14.5324171293575,1.50495870521471,0.252876750991871,-0.0381134957856688,-0.011078494047403,-0.0324637212048018
"38300","Pittsburgh, PA",2012,37858857,2645020,103236773,68422546,57796415,8379760,395410956,14.3132592570189,1.50881221227868,0.261087285097887,-0.00764824435646916,0.0311919899437443,-0.000384564425746757
"38300","Pittsburgh, PA",2013,36546390,2578055,105972499,66112944,55162313,8749692,382311219,14.1759543531849,1.60290092360733,0.27718909028406,-0.0528751973473101,0.0767148826308701,-0.0341265682563725
"38300","Pittsburgh, PA",2014,40856277,2867526,110731798,66624667,55445413,8654447,402320899,14.2479185890555,1.66202403683308,0.275232527753921,-0.0480144325053613,0.0649942747516239,-0.0266505791352082
"38300","Pittsburgh, PA",2015,41089095,2860174,112595541,68081803,56868458,8841395,411096478,14.3659424216848,1.65382724955154,0.273890794559422,-0.0235810623022138,0.0879996209830199,-0.00536263060825738
"38300","Pittsburgh, PA",2016,41819504,2890682,111571961,66602235,55637494,8624139,430193346,14.4670025966191,1.67519845242431,0.259353060751432,-0.0447164439090831,0.0612646492216308,-0.0269782982097191
"38900","Portland-Vancouver-Hillsboro, OR-WA",2006,41406071,3017085,75302860,107528846,71649346,34591510,330774889,13.7238662483821,0.700303804990151,0.227655914956712,NA,NA,NA
"38900","Portland-Vancouver-Hillsboro, OR-WA",2007,42797776,3154273,83303799,106660316,69201933,36123810,344573203,13.5681901978681,0.781019615580363,0.24175936571597,NA,NA,NA
"38900","Portland-Vancouver-Hillsboro, OR-WA",2008,43548676,3250815,89257765,111693176,71375263,38931646,378088400,13.3962332522767,0.799133556735821,0.236076444027376,NA,NA,NA
"38900","Portland-Vancouver-Hillsboro, OR-WA",2009,44606537,3316436,100488465,115380008,74652725,39306691,406406030,13.4501425626787,0.870934807007467,0.247261254957265,NA,NA,NA
"38900","Portland-Vancouver-Hillsboro, OR-WA",2010,43333295,3263450,103594965,111240917,67420992,42452640,425834470,13.2783695169223,0.931266729849054,0.243275197989491,0,0,0
"38900","Portland-Vancouver-Hillsboro, OR-WA",2011,41353123,3117204,107684913,112003966,65298288,45331916,406598366,13.2660945513993,0.961438392279788,0.264843447501705,-0.0314843187118932,0.0678232496259361,0.0068594274532994
"38900","Portland-Vancouver-Hillsboro, OR-WA",2012,41245090,3107996,112640968,114195961,66475991,46310411,428438688,13.2706380574492,0.986383117350359,0.262910356032086,-0.0140164208797165,0.0908723462192222,0.0265643621042786
"38900","Portland-Vancouver-Hillsboro, OR-WA",2013,40974785,3106202,124206622,111621568,64453295,44168946,439015518,13.1912815071267,1.11274751130534,0.282920800990912,-0.0440174033630357,0.0404287224540099,0.00342186140015369
"38900","Portland-Vancouver-Hillsboro, OR-WA",2014,41596072,3174897,128165631,112416203,65436833,43879234,456255930,13.1015500660336,1.1400992702093,0.28090732102923,-0.029429394927918,0.0336043647697764,0.0105652311370285
"38900","Portland-Vancouver-Hillsboro, OR-WA",2015,42137172,3267616,132391191,114375590,67554477,43592306,459177246,12.8953867284283,1.15751263884191,0.288322629558173,0.00197987297487406,0.0268455860460033,0.028179136639084
"38900","Portland-Vancouver-Hillsboro, OR-WA",2016,44027382,3480023,134989923,114377478,65098419,45762426,498367341,12.6514629357335,1.18021419391674,0.270864304087695,-0.0344488108392116,0.0779641972796038,0.0281961088112929
"39300","Providence-Warwick, RI-MA",2006,16650233,1238440,28232258,22831376,21873918,NA,106402901,13.4445213332903,1.23655525624036,0.265333536347848,NA,NA,NA
"39300","Providence-Warwick, RI-MA",2007,16863413,1250770,28982059,24085086,23114876,NA,112536440,13.4824252260607,1.20331972242075,0.257534883811857,NA,NA,NA
"39300","Providence-Warwick, RI-MA",2008,17406548,1288098,30467812,24551424,23602600,NA,120341991,13.5133724297375,1.24097942343385,0.253176898161839,NA,NA,NA
"39300","Providence-Warwick, RI-MA",2009,17272429,1264056,30605819,23227289,22339789,NA,121363633,13.6642909807793,1.31766643106735,0.252182785266489,NA,NA,NA
"39300","Providence-Warwick, RI-MA",2010,17294162,1280498,22159264,23024338,22094748,NA,121068187,13.5058094585075,0.962427844830978,0.183031269808311,0,NA,0
"39300","Providence-Warwick, RI-MA",2011,17447448,1281277,24071188,22895193,21880747,103219,133123092,13.6172334319589,1.05136427546167,0.180819027250359,-0.00968560492294368,NA,-0.00560906463412759
"39300","Providence-Warwick, RI-MA",2012,18102569,1281322,25764228,23555470,22475218,97450,136024287,14.1280404145094,1.09376836887568,0.189409028109811,0.0172199293696402,NA,0.023068285394351
"39300","Providence-Warwick, RI-MA",2013,18085469,1251458,26275082,23689898,22602748,97248,129653532,14.4515189482987,1.10912600805626,0.20265612200985,0.0229918892942341,NA,0.0289068028796311
"39300","Providence-Warwick, RI-MA",2014,18186382,1283002,26500900,24054076,22996011,82466,130898754,14.1748664460383,1.10172180382235,0.202453416783478,0.0407908250413175,NA,0.0447238917357798
"39300","Providence-Warwick, RI-MA",2015,16701658,1238789,23634476,22303412,21531139,57123,130691091,13.4822459676345,1.05967983732713,0.180842288630064,-0.0255087317583346,NA,-0.0313114757088781
"39300","Providence-Warwick, RI-MA",2016,16730559,1219502,22797966,22101385,21379144,20551,131524240,13.7191730722869,1.031517527069,0.173336610802693,-0.0323879683986439,NA,-0.0400859733730455
"39580","Raleigh, NC",2006,3378171,261774,4316072,5882866,5730519,NA,18223175,12.9049141625983,0.733668249455283,0.236845225927974,NA,NA,NA
"39580","Raleigh, NC",2007,3682868,282922,4807106,6568139,6485114,NA,19596852,13.0172556393635,0.731882501268624,0.245299908373039,NA,NA,NA
"39580","Raleigh, NC",2008,3907073,298607,5462216,6561044,6519299,NA,22317501,13.0843315796348,0.832522385156996,0.244750341895358,NA,NA,NA
"39580","Raleigh, NC",2009,5992456,595833,3000179,7600567,7182060,NA,31914573,10.057274437636,0.394730945730759,0.0940065530564987,NA,NA,NA
"39580","Raleigh, NC",2010,6185582,542808,3426580,8089039,7639320,NA,32211342,11.3955247527671,0.423607798157482,0.106378057766112,0,NA,0
"39580","Raleigh, NC",2011,6283407,537976,3729857,8896470,8394366,NA,34484016,11.679716195518,0.419251343510404,0.108161908984151,0.0988368074645387,NA,0.0998179140933799
"39580","Raleigh, NC",2012,6669249,548372,8088043,9901434,9386354,NA,36886813,12.1619065160147,0.816855720090645,0.21926651673594,0.228689726310719,NA,0.224055663472509
"39580","Raleigh, NC",2013,6484709,547243,8181763,10008273,9557585,NA,36761344,11.8497797139479,0.817499982264672,0.222564305592309,0.251104155867276,NA,0.237263536496733
"39580","Raleigh, NC",2014,6404416,537496,8358843,9856298,9405960,NA,36857376,11.9152812299999,0.84807125352744,0.226788879381972,0.231256185105481,NA,0.21847576702251
"39580","Raleigh, NC",2015,9470492,717036,9385375,9638956,9095482,NA,45866789,13.2078333584367,0.97369206789615,0.204622455694468,0.190614086070488,NA,0.191607062346961
"39580","Raleigh, NC",2016,9789545,954396,9680117,9519802,8842403,NA,39074636,10.2573198127402,1.01684016117142,0.247734028795559,0.157485613902808,NA,0.176876758784325
"40060","Richmond, VA",2006,8218412,605854,10025552,14324928,13940746,NA,36965441,13.5650041099011,0.699867531620403,0.271214186244931,NA,NA,NA
"40060","Richmond, VA",2007,8931874,620484,11906721,15704505,15282504,NA,41950210,14.3950109914196,0.758172320617555,0.283829830649239,NA,NA,NA
"40060","Richmond, VA",2008,10064696,672723,12516992,14682200,14187230,NA,46319819,14.9611296179854,0.852528367683317,0.270229726070389,NA,NA,NA
"40060","Richmond, VA",2009,11336104,699822,11786419,14404247,13841903,NA,49463082,16.1985533464224,0.818259989571131,0.238287193669008,NA,NA,NA
"40060","Richmond, VA",2010,11682872,672411,11467055,14770413,14158465,NA,51436265,17.374599761158,0.776353037657106,0.222937163108558,0,NA,0
"40060","Richmond, VA",2011,11690011,675450,12556961,13412580,12776712,NA,49178603,17.3069968169369,0.936207724390087,0.255333828819822,-0.0975920059130704,NA,-0.0919292507257583
"40060","Richmond, VA",2012,11882115,672396,12937314,10675024,10009143,NA,51197162,17.6713053022326,1.21192364532389,0.252695920918429,-0.293062983875724,NA,-0.277269768963129
"40060","Richmond, VA",2013,11931690,664214,12628155,9369409,8611422,NA,50095772,17.9636231696411,1.34780699615098,0.252080255395605,-0.39178279566323,NA,-0.365663708929466
"40060","Richmond, VA",2014,12222368,666573,12159184,9694893,8892962,NA,50190328,18.3361282260158,1.25418444535695,0.242261497075692,-0.37189787169725,NA,-0.343627493692966
"40060","Richmond, VA",2015,12407550,683714,11330706,9538646,8739349,NA,48533941,18.1472808806021,1.18787362483103,0.233459425847985,-0.382747423537792,NA,-0.354205870885262
"40060","Richmond, VA",2016,12471269,700005,10805329,9897099,9141911,NA,49684520,17.8159713144906,1.09176729463856,0.217478784136387,-0.35431482155728,NA,-0.329937558279515
"40140","Riverside-San Bernardino-Ontario, CA",2006,26696905,1820405,23597854,27287628,26151677,NA,135779748,14.665365674122,0.864782164283389,0.173795093506876,NA,NA,NA
"40140","Riverside-San Bernardino-Ontario, CA",2007,26573976,1814443,24993286,27495545,26370432,NA,139957607,14.6458036984353,0.908994020667712,0.17857754598505,NA,NA,NA
"40140","Riverside-San Bernardino-Ontario, CA",2008,27162157,1849637,26601029,27212308,26056841,NA,148815319,14.6851284873735,0.977536672008857,0.178751953621119,NA,NA,NA
"40140","Riverside-San Bernardino-Ontario, CA",2009,28520493,1932850,26830822,29187587,27975539,NA,154843331,14.7556680549448,0.919254544748766,0.173277220444192,NA,NA,NA
"40140","Riverside-San Bernardino-Ontario, CA",2010,27975509,1880218,28456578,28263852,27053621,NA,149142705,14.8788645784691,1.00681881577925,0.190801004983784,0,NA,0
"40140","Riverside-San Bernardino-Ontario, CA",2011,27358979,1838907,29397225,29345752,28125671,NA,146706936,14.8778480912847,1.00175401877587,0.200380607771673,0.039626858083064,NA,0.0382785757581805
"40140","Riverside-San Bernardino-Ontario, CA",2012,28183068,1896543,30717691,31783749,30101658,350282,153596841,14.8602314843376,0.966459022816975,0.199989080504592,0.112666507747706,NA,0.124537058855247
"40140","Riverside-San Bernardino-Ontario, CA",2013,30721938,1993772,32696307,32649164,30641549,431748,163236820,15.4089524780165,1.00144392671126,0.200299828188273,0.132622838177559,NA,0.155156204469228
"40140","Riverside-San Bernardino-Ontario, CA",2014,33391316,2098710,33766324,32791230,30524699,426323,166229754,15.910400198217,1.02973642647745,0.203130445587978,0.128303638171023,NA,0.160182624788723
"40140","Riverside-San Bernardino-Ontario, CA",2015,35580669,2203226,35039212,31975483,29593773,418951,180845799,16.1493505432489,1.09581494046548,0.193751871449333,0.0938932352160918,NA,0.131320776799992
"40140","Riverside-San Bernardino-Ontario, CA",2016,37603044,2293346,33812405,29683646,27299783,389562,191877623,16.396585600254,1.13909204415118,0.176218594286005,0.00909904075317681,NA,0.0502335633515205
"40380","Rochester, NY",2006,7147468,521397,12158365,12609640,12415288,NA,54025077,13.7083028862843,0.964211904542874,0.225050396503831,NA,NA,NA
"40380","Rochester, NY",2007,6838846,536048,13562106,12184734,12006539,NA,55427621,12.7578985463988,1.1130407935044,0.244681365631767,NA,NA,NA
"40380","Rochester, NY",2008,6688134,534082,13067095,17652858,17473578,NA,57929877,12.5226725484102,0.740225463774761,0.225567456323099,NA,NA,NA
"40380","Rochester, NY",2009,6731840,543946,13139826,17099834,16918131,NA,62492647,12.3759343758388,0.768418336692625,0.210261952898235,NA,NA,NA
"40380","Rochester, NY",2010,6790822,543410,12712738,17238595,17058925,NA,64267984,12.4966820632671,0.737457896075637,0.197808258619097,0,NA,0
"40380","Rochester, NY",2011,6629939,535646,12860976,17675192,17506956,NA,63043073,12.3774638473917,0.727628644712883,0.204002999663421,0.0262637299829854,NA,0.0253267160113687
"40380","Rochester, NY",2012,6439008,530978,12508498,22714997,22547758,NA,65977747,12.1266945146503,0.550671347216115,0.189586619258157,0.321757261961114,NA,0.317682618566072
"40380","Rochester, NY",2013,6400735,533515,24109709,20144367,19975013,NA,67970441,11.9972915475666,1.1968461952664,0.354708732874044,0.170942072844567,NA,0.168561997076908
"40380","Rochester, NY",2014,6536831,544913,24568131,17373842,17194927,NA,70915769,11.9961002949095,1.41408739644346,0.346441015114706,0.00797248361195093,NA,0.00784559298481112
"40380","Rochester, NY",2015,6576836,556564,24690436,17292513,17107040,NA,75044806,11.8168548450852,1.42781075254938,0.329009258815327,0.00282051770554123,NA,0.00312774910020219
"40380","Rochester, NY",2016,6616282,561457,24081800,16754592,16561701,NA,80162316,11.7841295059105,1.4373253613099,0.300412977090133,-0.0291474404160872,NA,-0.0280767081075923
"40900","Sacramento--Roseville--Arden-Arcade, CA",2006,20368339,1423737,32078403,37951797,23073647,14452137,166681055,14.3062510842944,0.84524068781249,0.192453803463147,NA,NA,NA
"40900","Sacramento--Roseville--Arden-Arcade, CA",2007,20750315,1440767,36127432,38950522,24016354,14489691,171173263,14.402269763258,0.927521125390823,0.211057681362305,NA,NA,NA
"40900","Sacramento--Roseville--Arden-Arcade, CA",2008,21721133,1492552,36678211,40573415,24596541,15484670,187867303,14.5530159083235,0.903996151174359,0.195234670505703,NA,NA,NA
"40900","Sacramento--Roseville--Arden-Arcade, CA",2009,21001214,1435567,39981901,43356663,25593499,17315017,180684171,14.6292120116999,0.922162782684636,0.221280595741837,NA,NA,NA
"40900","Sacramento--Roseville--Arden-Arcade, CA",2010,20367439,1390677,37886985,40534644,24802893,15317881,170950703,14.6457006191948,0.934681577566094,0.221625207355831,0,0,0
"40900","Sacramento--Roseville--Arden-Arcade, CA",2011,19091999,1294113,37667338,33941085,20211465,13197026,163508833,14.7529612947246,1.10978591285458,0.230368826618682,-0.185116631354254,-0.138456161136126,-0.162664781267106
"40900","Sacramento--Roseville--Arden-Arcade, CA",2012,20290587,1360153,38638525,34666727,19968974,14000957,172499375,14.9178710042179,1.11457089675642,0.223992260841525,-0.194893353771272,-0.0859729880392725,-0.144763008156677
"40900","Sacramento--Roseville--Arden-Arcade, CA",2013,21273875,1448280,41658764,36219235,21106034,14347199,189166431,14.6890621979175,1.15018343153852,0.220222815326045,-0.149049508055371,-0.0633692088350863,-0.106462240053225
"40900","Sacramento--Roseville--Arden-Arcade, CA",2014,20983535,1448092,40635736,35244414,21052815,13583108,198520022,14.4904709093069,1.15296954575553,0.204693388559064,-0.151195185174568,-0.113251499995332,-0.130511322610851
"40900","Sacramento--Roseville--Arden-Arcade, CA",2015,21460514,1475642,41283192,34546847,20961523,12923273,203103642,14.5431710401303,1.1949916008254,0.203261702219993,-0.154875884841337,-0.156327627822673,-0.147720478314797
"40900","Sacramento--Roseville--Arden-Arcade, CA",2016,22504849,1532602,41545585,33021560,19294132,13050811,212099884,14.6840791020761,1.25813513958759,0.195877452719399,-0.22210155081506,-0.148001541466473,-0.185349697409455
"41180","St. Louis, MO-IL",2006,32633487,1995034,40389374,52324099,34531217,16573948,192986036,16.3573588219549,0.771907682538404,0.209286510242637,NA,NA,NA
"41180","St. Louis, MO-IL",2007,34265596,2085925,43418537,56485708,33593793,21783634,198635196,16.427050828769,0.768664119426457,0.218584308694215,NA,NA,NA
"41180","St. Louis, MO-IL",2008,35205930,2171920,47351979,56206054,35385384,19696094,222029062,16.2095887509669,0.842471150883497,0.213269283639995,NA,NA,NA
"41180","St. Louis, MO-IL",2009,34982454,2146874,49041906,55500493,34919446,19423931,218706751,16.2946004283437,0.883630096763285,0.224235903902207,NA,NA,NA
"41180","St. Louis, MO-IL",2010,32551502,1976836,46389737,43032185,26258265,15828981,214200817,16.4664656046329,1.0780242044414,0.216571242116224,0,0,0
"41180","St. Louis, MO-IL",2011,35167122,2160056,47868843,45503779,28347537,16209098,230568670,16.2806529089987,1.05197511178138,0.207612087973618,0.0795662622797051,0.0240139905405155,0.0574359400992536
"41180","St. Louis, MO-IL",2012,35908721,2199774,51739490,49559298,31610505,17000005,243670315,16.3238228108888,1.04399158357731,0.212333989062229,0.203830679597452,0.0739797463904973,0.151679795018543
"41180","St. Louis, MO-IL",2013,35526980,2187813,55558526,49899785,31938042,17054484,254060980,16.2385816338051,1.11340211185279,0.218681853466833,0.216304352172545,0.0774214714137316,0.159592175019697
"41180","St. Louis, MO-IL",2014,35297340,2190750,55886856,51032293,32730020,17466322,268444500,16.1119890448477,1.09512727558607,0.208187748305516,0.24646544621284,0.103439444396326,0.185909871878456
"41180","St. Louis, MO-IL",2015,35186298,2192529,55393578,49514927,32069337,16637447,273961037,16.0482702851365,1.11872482413233,0.202195095355841,0.221304492128478,0.0510750502511817,0.150648683072914
